21961 5
Pts Reb Ast Stl	Blk
324	0	116	0	0
150	0	55	0	0
174	0	61	0	0
249	0	67	0	0
8	0	4	0	0
251	0	33	0	0
12	0	1	0	0
92	0	11	0	0
108	0	17	0	0
212	0	29	0	0
99	0	61	0	0
96	0	57	0	0
3	0	4	0	0
92	0	27	0	0
177	0	64	0	0
269	0	91	0	0
90	0	17	0	0
474	0	74	0	0
357	0	99	0	0
44	0	24	0	0
92	0	20	0	0
40	0	6	0	0
52	0	14	0	0
556	0	73	0	0
825	0	91	0	0
269	0	18	0	0
142	0	36	0	0
39	0	11	0	0
103	0	25	0	0
124	0	32	0	0
240	0	73	0	0
116	0	41	0	0
362	0	132	0	0
3	0	2	0	0
22	0	8	0	0
321	0	74	0	0
93	0	33	0	0
228	0	41	0	0
37	0	8	0	0
280	0	78	0	0
317	0	86	0	0
371	0	114	0	0
445	0	33	0	0
61	0	16	0	0
165	0	41	0	0
226	0	57	0	0
758	0	377	0	0
973	0	252	0	0
22	0	8	0	0
251	0	16	0	0
135	0	90	0	0
535	0	124	0	0
364	0	60	0	0
606	0	174	0	0
625	0	92	0	0
325	0	51	0	0
182	0	24	0	0
770	0	155	0	0
354	0	131	0	0
197	0	85	0	0
7	0	2	0	0
146	0	39	0	0
872	0	136	0	0
726	0	97	0	0
987	0	229	0	0
182	0	28	0	0
330	0	203	0	0
115	0	38	0	0
972	0	176	0	0
1072	0	259	0	0
496	0	84	0	0
41	0	8	0	0
43	0	10	0	0
125	0	48	0	0
209	0	66	0	0
554	0	169	0	0
271	0	81	0	0
283	0	88	0	0
860	0	175	0	0
320	0	143	0	0
42	0	23	0	0
266	0	64	0	0
312	0	249	0	0
611	0	264	0	0
476	0	189	0	0
150	0	40	0	0
587	0	174	0	0
107	0	46	0	0
680	0	102	0	0
834	0	215	0	0
308	0	147	0	0
332	0	161	0	0
24	0	14	0	0
346	0	95	0	0
712	0	159	0	0
5	0	3	0	0
521	0	67	0	0
163	0	44	0	0
61	0	23	0	0
102	0	21	0	0
97	0	19	0	0
695	0	188	0	0
792	0	207	0	0
594	0	94	0	0
123	0	38	0	0
27	0	2	0	0
96	0	36	0	0
597	0	142	0	0
2	0	1	0	0
206	0	78	0	0
306	0	121	0	0
